RestaurantName,ZipCode,InspectionDate,Score,Address,FacilityID,ProcessDescription
Mucho's,78752,08/17/2015,97,"7509 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.336085, -97.701514)",2803912,Routine Inspection
Microtel Inn & Suites by Wyndham,78744,04/23/2015,94,"7705 METRO CENTER DR
AUSTIN, TX 78744
(30.216692, -97.690496)",11126950,Routine Inspection
Menchaca Elementary,78748,02/11/2016,94,"12120 MANCHACA RD
AUSTIN, TX 78748
(30.141735, -97.833025)",2800657,Routine Inspection
Mongolian Hot Pot,78705,06/26/2017,59,"2400 SETON AVE
AUSTIN, TX 78705
(30.288035, -97.743875)",11490862,Routine Inspection
Maudie's North Lamar,78753,03/02/2015,89,"10205 N LAMAR BLVD
AUSTIN, TX 78753
(30.372212, -97.691866)",2801690,Routine Inspection
Mr. Gatti's Delivery #162,78748,07/19/2016,94,"12110 MANCHACA RD
AUSTIN, TX 78748
(30.142395, -97.833023)",2801608,Routine Inspection
Montopolis Youth Sports Complex,78741,03/24/2017,93,"800 GROVE BLVD
AUSTIN, TX 78741
(30.237761, -97.701241)",2801020,Routine Inspection
Michi Ramen 3,78705,11/10/2016,100,"2513 SAN ANTONIO ST
AUSTIN, TX 78705
(30.290093, -97.742143)",11480011,Routine Inspection
McDonald's,78726,04/02/2015,100,"7409 N FM 620 RD
AUSTIN, TX 78726
(30.407236, -97.852209)",2802295,Routine Inspection
Mr. Gatti's #105,78742,09/21/2015,79,"1555 E SH 71 WB
AUSTIN, TX 78742
(30.22138, -97.674414)",2801796,Routine Inspection
Meridian Hive Meadery,78754,09/07/2017,100,"8120 EXCHANGE DR Unit 400
AUSTIN, TX 78754
(30.330053, -97.671117)",10991813,Routine Inspection
Moojo,78705,11/22/2016,96,"2322 GUADALUPE ST
AUSTIN, TX 78705
(30.286988, -97.741669)",11350095,Routine Inspection
Max's Wine Dive,78701,05/16/2017,72,"207 SAN JACINTO BLVD Unit 200
AUSTIN, TX 78701
(30.264368, -97.741527)",10212286,Routine Inspection
Mecca Gym & Spa,78703,01/20/2017,95,"524 N LAMAR BLVD
AUSTIN, TX 78703
(30.271221, -97.754137)",2801330,Routine Inspection
McDonalds  #31246,78748,11/13/2015,85,"9300 S IH 35 SVRD SB Bldg B
AUSTIN, TX 78748
(30.164828, -97.787933)",2802661,Routine Inspection
Mimi's Cafe #126,78759,03/03/2015,82,"10515 N MOPAC EXPY NB
AUSTIN, TX 78759
(30.392147, -97.733029)",10005840,Routine Inspection
Maudie's Milagro,78746,05/23/2017,89,"3801 N CAPITAL OF TEXAS HWY NB Bldg H
AUSTIN, TX 78746
(30.336731, -97.805146)",2801825,Routine Inspection
McDonald's,78741,03/28/2017,82,"2426 E RIVERSIDE DR
AUSTIN, TX 78741
(30.235633, -97.724398)",2801771,Routine Inspection
McDonald's,78723,06/29/2017,90,"5355 N IH 35 SVRD NB Unit B
AUSTIN, TX 78723
(30.313133, -97.708119)",2801549,Routine Inspection
Mel's Lone Star Lanes/ CJ's Catering,78717,03/06/2015,97,"9400 NEENAH AVE
AUSTIN, TX 78717
(30.488809, -97.759266)",10330662,Routine Inspection
Mesa Rosa,78750,04/22/2015,88,"10700 ANDERSON MILL RD
AUSTIN, TX 78750
(30.44704, -97.81089)",2801388,Routine Inspection
Mathews Elementary School,78703,03/23/2015,100,"906 WEST LYNN ST
AUSTIN, TX 78703
(30.278077, -97.760581)",2800428,Routine Inspection
More Home Slice,78704,08/10/2015,100,"1421 S CONGRESS AVE
AUSTIN, TX 78704
(30.249046, -97.749868)",10366758,Routine Inspection
Mobil Food Mart #2,78701,08/09/2016,86,"717 E 7TH ST
AUSTIN, TX 78701
(30.266911, -97.73499)",2803620,Routine Inspection
Mr. Gatti's #164,78745,01/25/2017,97,"6800 WEST GATE BLVD
AUSTIN, TX 78745
(30.208537, -97.814602)",2801583,Routine Inspection
Mi Pueblito Discoteca,78723,01/06/2016,100,"1015 REINLI ST
AUSTIN, TX 78723
(30.318074, -97.706316)",10422401,Routine Inspection
McDonald's #24993,78727,08/07/2017,85,"6010 W PARMER LN
AUSTIN, TX 78727
(30.442957, -97.741799)",2802305,Routine Inspection
Mr. Gatti's #116,78731,04/12/2016,91,"3720 FAR WEST BLVD
AUSTIN, TX 78731
(30.35546, -97.757281)",2801637,Routine Inspection
Mozart's Coffee Roasters,78703,06/28/2017,84,"3825 LAKE AUSTIN BLVD Unit 301
AUSTIN, TX 78703
(30.295571, -97.783772)",2800564,Routine Inspection
McDonald's,78741,10/17/2016,85,"2426 E RIVERSIDE DR
AUSTIN, TX 78741
(30.235633, -97.724398)",2801771,Routine Inspection
McDonalds,78705,08/03/2016,69,"1901 SAN ANTONIO ST
AUSTIN, TX 78705
(30.282186, -97.743182)",2801928,Routine Inspection
Mr. Natural,78704,11/17/2016,62,"2414 S LAMAR BLVD
AUSTIN, TX 78704
(30.246814, -97.777529)",2802068,Routine Inspection
McDonald's Restaurant at Metric,78758,06/29/2017,93,"12443 METRIC BLVD
AUSTIN, TX 78758
(30.412682, -97.690878)",11348400,Routine Inspection
Mr. Zip #603,78704,03/14/2016,95,"3909 S CONGRESS AVE
AUSTIN, TX 78704
(30.224253, -97.763141)",10926735,Routine Inspection
Mosaic Market,78723,03/07/2016,94,"4600 MUELLER BLVD Unit 1031
AUSTIN, TX 78723
(30.298764, -97.707275)",10885084,Routine Inspection
Molcas Mexican Restaurant,78759,04/05/2016,87,"8127 MESA DR Bunit 200
AUSTIN, TX 78759
(30.373376, -97.756117)",10130613,Routine Inspection
Mr. Gatti's #102,78741,12/19/2016,77,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236379, -97.724948)",2801948,Routine Inspection
Menchie's,78751,03/07/2017,97,"1000 E 41ST ST Unit 255
AUSTIN, TX 78751
(30.298553, -97.720058)",11558388,Routine Inspection
McDonalds  #31246,78748,05/17/2016,94,"9300 S IH 35 SVRD SB Bldg B
AUSTIN, TX 78748
(30.164828, -97.787933)",2802661,Routine Inspection
Mexican American Cultural Ctr - COA Pks & Rec.,78701,02/23/2016,88,"600 RIVER ST
AUSTIN, TX 78701
(30.258045, -97.739639)",10045457,Routine Inspection
Mr. Catfish and More,78702,10/16/2017,93,"1144 AIRPORT BLVD
AUSTIN, TX 78702
(30.272293, -97.697526)",10808945,Routine Inspection
Minibar,78701,06/22/2017,87,"607 SAN JACINTO BLVD
AUSTIN, TX 78701
(30.267826, -97.740242)",11000849,Routine Inspection
Mt Sinai Baptist Church,78723,01/25/2018,95,"5900 CAMERON RD
AUSTIN, TX 78723
(30.316866, -97.700121)",2800794,Routine Inspection
Mavericks,78660,03/15/2017,100,"1700 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.455884, -97.660839)",10794436,Routine Inspection
McDonald's,78727,04/14/2017,89,"13813 BURNET RD
AUSTIN, TX 78727
(30.439121, -97.698281)",2802299,Routine Inspection
Mucho's,78752,04/20/2016,90,"7509 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.336085, -97.701514)",2803912,Routine Inspection
Master Donuts,78741,10/12/2015,90,"6100 E RIVERSIDE DR Unit 103
AUSTIN, TX 78741
(30.226141, -97.705922)",11122788,Routine Inspection
McDonald's,78731,09/28/2015,90,"5762 N MOPAC EXPY SB
AUSTIN, TX 78731
(30.339003, -97.754988)",2800977,Routine Inspection
Moloko,78702,06/29/2017,92,"1812 E 12TH ST
AUSTIN, TX 78702
(30.273719, -97.720246)",11597236,Routine Inspection
Michi Ramen Pflugerville,78660,11/27/2017,97,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456005, -97.659227)",11432870,Routine Inspection
Metropolitan Stadium 14,78745,07/21/2015,94,"901 LITTLE TEXAS LN
AUSTIN, TX 78745
(30.198574, -97.768481)",2801047,Routine Inspection
Mosaic Market,78723,03/27/2015,93,"4600 MUELLER BLVD Unit 1031
AUSTIN, TX 78723
(30.298764, -97.707275)",10885084,Routine Inspection
Merendero Mi Nina,78753,01/18/2018,87,"10500 N LAMAR BLVD
AUSTIN, TX 78753
(30.37324, -97.691287)",11738507,Routine Inspection
More Home Slice,78704,01/08/2018,90,"1421 S CONGRESS AVE
AUSTIN, TX 78704
(30.249046, -97.749868)",10366758,Routine Inspection
McDonald's #1116,78757,01/24/2017,90,"7950 BURNET RD
AUSTIN, TX 78757
(30.35809, -97.730324)",2802281,Routine Inspection
Milano Cafe,78735,04/03/2015,93,"4601 SOUTHWEST PKWY
AUSTIN, TX 78735
(30.239904, -97.831659)",10218837,Routine Inspection
McDonalds  (Wal-Mart),78753,05/07/2015,85,"13000 N IH 35 SVRD SB
AUSTIN, TX 78753
(30.408645, -97.676748)",2802240,Routine Inspection
Mesa Rosa,78750,05/18/2016,92,"10700 ANDERSON MILL RD
AUSTIN, TX 78750
(30.44704, -97.81089)",2801388,Routine Inspection
Mr. Zip #601,78749,03/20/2015,93,"6511 BRUSH COUNTRY RD
AUSTIN, TX 78749
(30.224164, -97.841143)",10926733,Routine Inspection
Mel's Lone Star Lanes/ CJ's Catering,78717,05/16/2017,100,"9400 NEENAH AVE
AUSTIN, TX 78717
(30.488809, -97.759266)",10330662,Routine Inspection
Mi Madres,78722,04/03/2015,74,"2201 MANOR RD
AUSTIN, TX 78722
(30.284313, -97.719064)",2800421,Routine Inspection
Master Donuts,78741,09/21/2017,99,"6100 E RIVERSIDE DR Unit 103
AUSTIN, TX 78741
(30.226141, -97.705922)",11122788,Routine Inspection
Maudie'sToo,78704,05/19/2015,84,"1212 S LAMAR BLVD
AUSTIN, TX 78704
(30.254518, -97.762438)",2801176,Routine Inspection
McDonald's,78704,06/15/2016,86,"3909 S CONGRESS AVE
AUSTIN, TX 78704
(30.224253, -97.763141)",2801718,Routine Inspection
McDonald's at Parmer & Dessau,78753,05/20/2015,97,"1608 E PARMER LN
AUSTIN, TX 78753
(30.387711, -97.649564)",11024144,Routine Inspection
Metro Food & Cafe,78758,10/30/2017,88,"11900 METRIC BLVD Unit L
AUSTIN, TX 78758
(30.400055, -97.703406)",11303539,Routine Inspection
Mathews Elementary School,78703,02/14/2017,97,"906 WEST LYNN ST
AUSTIN, TX 78703
(30.278077, -97.760581)",2800428,Routine Inspection
Muchos,78753,07/06/2015,100,"8700 N LAMAR BLVD
AUSTIN, TX 78753
(30.355664, -97.702439)",10490833,Routine Inspection
McDonald's,78744,08/02/2016,88,"4501 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.214792, -97.734572)",2801770,Routine Inspection
Mi Madres,78722,09/11/2015,76,"2201 MANOR RD
AUSTIN, TX 78722
(30.284313, -97.719064)",2800421,Routine Inspection
McNeil High School,78729,09/02/2015,100,"5720 MC NEIL DR
AUSTIN, TX 78729
(30.446655, -97.733534)",2800690,Routine Inspection
MiniMax Food Mart,78724,08/16/2016,82,"10412 FM 969 RD
AUSTIN, TX 78724
(30.263212, -97.621867)",2802141,Routine Inspection
Mr. Gatti's #164,78745,07/29/2016,95,"6800 WEST GATE BLVD
AUSTIN, TX 78745
(30.208537, -97.814602)",2801583,Routine Inspection
Mr. Gatti's,78660,06/21/2017,100,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456005, -97.659227)",2802961,Routine Inspection
Sonic Drive-In #6,78745,01/25/2018,86,"804 W STASSNEY LN
AUSTIN, TX 78745
(30.209124, -97.783901)",2800585,Routine Inspection
St. Roch's Bar,78702,03/22/2016,84,"515 PEDERNALES ST
AUSTIN, TX 78702
(30.258568, -97.714835)",10425855,Routine Inspection
Niki's Pizza,78753,09/15/2015,78,"1100 CENTER RIDGE DR Unit 360
AUSTIN, TX 78753
(30.417729, -97.670961)",10160508,Routine Inspection
Orf Brewing,78744,12/06/2017,99,"4700 BURLESON RD Bldg F
AUSTIN, TX 78744
(30.2123, -97.730703)",11724357,Routine Inspection
Pacific Rim Sushi & Yakitori Lounge,78757,09/05/2017,70,"9070 RESEARCH BLVD SB Unit 305
AUSTIN, TX 78757
(30.373498, -97.727719)",11248310,Routine Inspection
Ned Granger Building Cafe,78701,12/21/2017,94,"314 W 11TH ST
AUSTIN, TX 78701
(30.273607, -97.744218)",11234114,Routine Inspection
Natural Grocers,78751,05/18/2016,97,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.304511, -97.737014)",10263727,Routine Inspection
Panda Express #1319,78752,07/10/2015,96,"5764 AIRPORT BLVD
AUSTIN, TX 78752
(30.321864, -97.714017)",10001260,Routine Inspection
Nothing Bundt Cakes - South Austin,78748,05/31/2017,99,"9600 S IH 35 SVRD SB Bunit 140
AUSTIN, TX 78748
(30.160726, -97.789661)",11204269,Routine Inspection
Omni Hotel South Park,78744,09/30/2016,94,"4140 GOVERNORS ROW
AUSTIN, TX 78744
(30.213602, -97.750184)",2800458,Routine Inspection
Omni Barton Creek Resort & Spa-Club Pool Cabana,78735,12/29/2015,95,"8212 BARTON CLUB DR
AUSTIN, TX 78735
(30.289977, -97.854022)",11084244,Routine Inspection
Omni Barton Creek Resort & Spa-Club Pool Cabana,78735,12/13/2016,99,"8212 BARTON CLUB DR
AUSTIN, TX 78735
(30.289977, -97.854022)",11084244,Routine Inspection
Orange Leaf Self Serve Frozen Yogurt,78748,12/01/2015,97,"9600 S IH 35 SVRD SB Bunit 200
AUSTIN, TX 78748
(30.160726, -97.789661)",10828816,Routine Inspection
Murphy's Deli,78701,02/14/2017,90,"600 CONGRESS AVE Unit G230
AUSTIN, TX 78701
(30.268422, -97.742673)",11077646,Routine Inspection
Nicholson Early Childhood Education Center,78750,11/24/2015,99,"12233 N FM 620 RD
AUSTIN, TX 78750
(30.4544, -97.8267)",10471799,Routine Inspection
NYOS Charter School,78753,09/21/2016,99,"12301 N LAMAR BLVD
AUSTIN, TX 78753
(30.402243, -97.67913)",2801780,Routine Inspection
New India Cuisine,78704,02/15/2017,92,"2304 S CONGRESS AVE
AUSTIN, TX 78704
(30.239786, -97.752872)",11028089,Routine Inspection
Niki's Pizza,78753,04/24/2015,89,"1100 CENTER RIDGE DR Unit 360
AUSTIN, TX 78753
(30.417729, -97.670961)",10160508,Routine Inspection
"Nook, The",78701,12/21/2016,80,"309 E 6TH ST
AUSTIN, TX 78701
(30.267266, -97.739986)",10903347,Routine Inspection
Nono's Tacos,78753,10/19/2015,93,"102 W POWELL LN Unit B
AUSTIN, TX 78753
(30.347705, -97.703521)",11216974,Routine Inspection
Oak Hill Youth Sports Assoc Co,78749,06/14/2017,82,"6301 JOE TANNER LN
AUSTIN, TX 78749
(30.233742, -97.857783)",2801105,Routine Inspection
Oak Hill Coffee,78735,11/30/2015,98,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
(30.235531, -97.865328)",11015631,Routine Inspection
New Awlins Cajun Cafe,78759,09/08/2016,87,"8650 SPICEWOOD SPRINGS RD Unit 111
AUSTIN, TX 78759
(30.433558, -97.771837)",10970570,Routine Inspection
NYOS Charter School,78758,01/12/2017,97,"1605 KRAMER LN
AUSTIN, TX 78758
(30.384918, -97.702506)",10060877,Routine Inspection
Nasty's Tap & Amusements,78705,07/13/2017,85,"606 MAIDEN LN
AUSTIN, TX 78705
(30.301794, -97.739432)",2800463,Routine Inspection
Oak Hill Elementary School,78735,03/10/2017,100,"6101 PATTON RANCH RD
AUSTIN, TX 78735
(30.237655, -97.859542)",2800333,Routine Inspection
Nanami Sushi Bar,78748,07/13/2015,89,"9001 BRODIE LN Bldg B
AUSTIN, TX 78748
(30.194048, -97.843038)",10346733,Routine Inspection
Nasty's Tap & Amusements,78705,03/17/2015,91,"606 MAIDEN LN
AUSTIN, TX 78705
(30.301794, -97.739432)",2800463,Routine Inspection
Noble Sandwich Co.,78750,11/21/2017,91,"12233 N FM 620 RD Unit 105
AUSTIN, TX 78750
(30.4544, -97.8267)",11094303,Routine Inspection
North Austin Medical Ctr.,78758,11/08/2016,86,"12221 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.412144, -97.708113)",2800737,Routine Inspection
"New Sushi Express, Inc.",78705,02/06/2017,100,"3101 GUADALUPE ST
AUSTIN, TX 78705
(30.297906, -97.741201)",10322878,Routine Inspection
Om Food Mart,78702,08/22/2016,98,"1425 E 12TH ST
AUSTIN, TX 78702
(30.273114, -97.724067)",10144570,Routine Inspection
Nik's Italian Kitchen & Bar,78726,05/11/2017,77,"7900 N FM 620 RD Unit 100
AUSTIN, TX 78726
(30.414883, -97.848326)",10835759,Routine Inspection
New Speedway,78705,09/21/2016,82,"3707 SPEEDWAY Unit 102
AUSTIN, TX 78705
(30.300305, -97.73375)",10006460,Routine Inspection
Palazio,78745,09/30/2015,82,"501 E BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.219545, -97.758182)",2800807,Routine Inspection
Omni Barton Creek Resort & Spa Club-19th Hole,78735,12/30/2015,95,"8212 BARTON CLUB DR
AUSTIN, TX 78735
(30.289977, -97.854022)",11084298,Routine Inspection
Open Door Preschool,78703,06/30/2016,86,"1717 W 10TH ST
AUSTIN, TX 78703
(30.280147, -97.762165)",10207450,Routine Inspection
Northland Shell,78731,07/02/2015,95,"3310 NORTHLAND DR
AUSTIN, TX 78731
(30.33711, -97.756437)",10566326,Routine Inspection
Oriental Grocery & Bakery,78753,05/10/2017,78,"707 E BRAKER LN
AUSTIN, TX 78753
(30.377214, -97.677118)",2804047,Routine Inspection
N2 Cream Company,78613,02/09/2017,92,"11200 LAKELINE MALL DR Unit C18
AUSTIN, TX 78613
(30.47181, -97.803451)",11546389,Routine Inspection
Olive Garden #1046,78704,10/07/2016,94,"3940 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.236831, -97.792001)",11441900,Routine Inspection
One-2-One Bar,78704,11/08/2016,88,"1509 S LAMAR BLVD Unit 600
AUSTIN, TX 78704
(30.251939, -97.764498)",10825061,Routine Inspection
Omni Barton Crk Resort & Spa-8212 Wine Bar & Grill,78735,08/02/2017,96,"8212 BARTON CLUB DR
AUSTIN, TX 78735
(30.289977, -97.854022)",11084438,Routine Inspection
Muchos Imports #3,78702,04/06/2016,96,"2314 E 7TH ST
AUSTIN, TX 78702
(30.261187, -97.715479)",10810262,Routine Inspection
Nono's Tacos,78758,03/28/2017,93,"1762 COLONY CREEK DR
AUSTIN, TX 78758
(30.369438, -97.715355)",11437544,Routine Inspection
Natural Grocers,78751,12/22/2016,100,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.304511, -97.737014)",10263727,Routine Inspection
Pacific Rim Sushi & Yakitori Lounge,78757,08/24/2016,95,"9070 RESEARCH BLVD SB Unit 305
AUSTIN, TX 78757
(30.373498, -97.727719)",11248310,Routine Inspection
One Taco,78759,02/13/2017,79,"12200 RESEARCH BLVD SB Unit 400
AUSTIN, TX 78759
(30.425921, -97.753486)",11536222,Routine Inspection
New India Cuisine,78704,02/24/2016,89,"2304 S CONGRESS AVE
AUSTIN, TX 78704
(30.239786, -97.752872)",11028089,1st Follow Up to Routine of 50 - 69
Opal Divines Marina,78727,11/14/2017,92,"12709 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.42382, -97.702508)",2803211,Routine Inspection
Murphy's Deli,78701,01/18/2018,100,"700 LAVACA ST
AUSTIN, TX 78701
(30.270199, -97.744671)",11397192,Routine Inspection
Murphy's Deli,78701,11/07/2016,78,"111 CONGRESS AVE Unit 180
AUSTIN, TX 78701
(30.263871, -97.744358)",11150037,Routine Inspection
Old School Bar & Grill,78701,05/09/2017,85,"401 E 6TH ST
AUSTIN, TX 78701
(30.267055, -97.739196)",10652392,Routine Inspection
New Fortune Chinese Seafood Restaurant,78753,06/15/2016,73,"10901 N LAMAR BLVD Bldg A1
AUSTIN, TX 78753
(30.37848, -97.688327)",11223735,Routine Inspection
Oltorf Food Mart,78741,12/27/2016,91,"2225 E OLTORF ST
AUSTIN, TX 78741
(30.229833, -97.731264)",11130363,Routine Inspection
Nickel City,78702,01/19/2018,90,"1133 E 11TH ST
AUSTIN, TX 78702
(30.268742, -97.728041)",11737512,Routine Inspection
Nono's Tacos,78753,01/11/2018,92,"102 W POWELL LN Unit B
AUSTIN, TX 78753
(30.347705, -97.703521)",11216974,Routine Inspection
New Awlins Cajun Cafe,78759,02/22/2017,74,"8650 SPICEWOOD SPRINGS RD Unit 111
AUSTIN, TX 78759
(30.433558, -97.771837)",10970570,Routine Inspection
Paleteria Y Neveria Las Delisias,78757,01/24/2018,94,"8120 RESEARCH BLVD SB Unit 109
AUSTIN, TX 78757
(30.353654, -97.715039)",2802660,Routine Inspection
P. Terry's Commissary,78751,01/25/2017,94,"5555 N LAMAR BLVD
AUSTIN, TX 78751
(30.323878, -97.727625)",10382240,Routine Inspection
New World Deli,78751,12/21/2017,92,"4101 GUADALUPE ST
AUSTIN, TX 78751
(30.306552, -97.735725)",2801233,Routine Inspection
Ojeda Middle School Concession Stand,78744,02/29/2016,93,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189803, -97.711417)",10333632,Routine Inspection
Natural Grocers,78751,11/10/2015,100,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.304511, -97.737014)",10263727,Routine Inspection
Palazio,78745,08/26/2016,94,"501 E BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.219545, -97.758182)",2800807,Routine Inspection
Pacha,78756,01/03/2018,86,"4618 BURNET RD
AUSTIN, TX 78756
(30.317286, -97.740391)",10213212,Routine Inspection
Music Lab Inc.,78745,07/30/2015,96,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.214999, -97.761943)",10433861,Routine Inspection
Panda Express,78726,01/26/2017,95,"11521 N FM 620 RD Bldg F
AUSTIN, TX 78726
(30.4545, -97.82678)",2802514,Routine Inspection
Open Door Preschool,78722,01/23/2017,95,"2918 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.281975, -97.707689)",10670645,Routine Inspection
Ned Granger Building Cafe,78701,04/17/2015,84,"314 W 11TH ST
AUSTIN, TX 78701
(30.273607, -97.744218)",11234114,Routine Inspection
O' Henry Jr High,78703,03/23/2015,100,"2610 W 10TH ST
AUSTIN, TX 78703
(30.285249, -97.774785)",2800219,Routine Inspection
One Taco,78759,08/15/2017,88,"12200 RESEARCH BLVD SB Unit 400
AUSTIN, TX 78759
(30.425921, -97.753486)",11536222,Routine Inspection
Pad Thai,78723,10/16/2015,72,"1201 BARBARA JORDAN BLVD Bunit 1220
AUSTIN, TX 78723
(30.306845, -97.709573)",10253011,Routine Inspection
P. Terry's Burger Stand,78749,09/11/2017,94,"4220 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222006, -97.838274)",10321380,Routine Inspection
New World Deli,78751,10/20/2016,94,"4101 GUADALUPE ST
AUSTIN, TX 78751
(30.306552, -97.735725)",2801233,Routine Inspection
"Nook, The",78701,01/28/2016,93,"309 E 6TH ST
AUSTIN, TX 78701
(30.267266, -97.739986)",10903347,Routine Inspection
Palomita Child Development Center,78744,07/10/2017,94,"4905 MAUFRAIS LN
AUSTIN, TX 78744
(30.200394, -97.738949)",11320191,Routine Inspection
Orange Leaf Frozen Yogurt,78741,09/09/2015,97,"1920 E RIVERSIDE DR Bunit 120
AUSTIN, TX 78741
(30.242031, -97.728362)",11297034,Routine Inspection
"Onion, The",78701,05/05/2017,86,"408 BRAZOS ST
AUSTIN, TX 78701
(30.266225, -97.742028)",10423138,Routine Inspection
P. Terry's Burger Stand,78705,08/21/2017,92,"3303 N LAMAR BLVD
AUSTIN, TX 78705
(30.30191, -97.7452)",10233915,Routine Inspection
O' Henry Jr High,78703,02/08/2016,90,"2610 W 10TH ST
AUSTIN, TX 78703
(30.285249, -97.774785)",2800219,Routine Inspection
Omni Austin,78701,04/11/2017,76,"701 BRAZOS ST
AUSTIN, TX 78701
(30.269153, -97.740924)",2801149,Routine Inspection
Omega Trading & Services LLC,78751,07/01/2015,97,"5740 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.318251, -97.707723)",10214201,Routine Inspection
Omni Barton Crk Resort & Spa-Hill Country Kitchen,78735,12/28/2015,91,"8212 BARTON CLUB DR
AUSTIN, TX 78735
(30.289977, -97.854022)",11084376,Routine Inspection
Nasha,78702,01/09/2017,82,"1614 E 7TH ST
AUSTIN, TX 78702
(30.263494, -97.724886)",11189309,Routine Inspection
Omni Hotel South Park,78744,08/11/2015,81,"4140 GOVERNORS ROW
AUSTIN, TX 78744
(30.213602, -97.750184)",2800458,Routine Inspection
Orange Market,78705,08/25/2017,71,"910 W 25TH ST
AUSTIN, TX 78705
(30.289456, -97.74674)",10519741,Routine Inspection
Nasty's Tap & Amusements,78705,11/11/2016,88,"606 MAIDEN LN
AUSTIN, TX 78705
(30.301794, -97.739432)",2800463,Routine Inspection
New India Cuisine,78704,07/06/2016,90,"2304 S CONGRESS AVE
AUSTIN, TX 78704
(30.239786, -97.752872)",11028089,Routine Inspection
Om Food Mart,78702,08/13/2015,90,"1425 E 12TH ST
AUSTIN, TX 78702
(30.273114, -97.724067)",10144570,Routine Inspection
P. Terry's Burger Stand,78749,02/23/2016,99,"4220 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222006, -97.838274)",10321380,Routine Inspection
Oak Hill Elementary School,78735,09/16/2016,99,"6101 PATTON RANCH RD
AUSTIN, TX 78735
(30.237655, -97.859542)",2800333,Routine Inspection
Nicholson Early Childhood Education Center,78750,11/03/2017,100,"12233 N FM 620 RD
AUSTIN, TX 78750
(30.4544, -97.8267)",10471799,Routine Inspection
Northland Shell,78731,11/30/2015,96,"3310 NORTHLAND DR
AUSTIN, TX 78731
(30.33711, -97.756437)",10566326,Routine Inspection
Panda Express #1415,78757,10/30/2017,92,"7718 BURNET RD
AUSTIN, TX 78757
(30.35392, -97.732172)",10008532,Routine Inspection
Nono's Tacos,78753,11/22/2016,91,"102 W POWELL LN Unit B
AUSTIN, TX 78753
(30.347705, -97.703521)",11216974,Routine Inspection
Opa,78704,03/13/2017,90,"2050 S LAMAR BLVD
AUSTIN, TX 78704
(30.24861, -97.769383)",10223834,Routine Inspection
Murchison Middle School,78731,02/28/2017,100,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.353423, -97.758795)",2800443,Routine Inspection
Murchison Middle School,78731,09/08/2016,92,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.353423, -97.758795)",2800443,Routine Inspection
OLA Poke,78752,06/15/2015,72,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78752
(30.335837, -97.720115)",10105455,Routine Inspection
Norris Conference Centers,78757,12/05/2017,85,"2525 W ANDERSON LN Bldg 3
AUSTIN, TX 78757
(30.356921, -97.73276)",10211960,Routine Inspection
Open Door Preschool-East,78722,08/08/2017,99,"3804 CHERRYWOOD RD
AUSTIN, TX 78722
(30.291414, -97.713805)",10243700,Routine Inspection
Orange Market,78705,02/07/2017,86,"910 W 25TH ST
AUSTIN, TX 78705
(30.289456, -97.74674)",10519741,Routine Inspection
Original House of Pancakes,78727,02/23/2017,88,"1700 W PARMER LN
AUSTIN, TX 78727
(30.412512, -97.688909)",2802133,Routine Inspection
Oak Hill Coffee,78735,05/20/2015,100,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
(30.235531, -97.865328)",11015631,Routine Inspection
Napa Flats Wood-Fired Kitchen,78726,08/17/2016,93,"8300 N FM 620 RD Bldg M
AUSTIN, TX 78726
(30.4204, -97.84557)",11466343,Routine Inspection
Nordstrom's Cafe Bistro,78746,08/19/2015,88,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.255443, -97.810066)",2802077,Routine Inspection
Onion Creek Couintry Club - Gazebo & Pool,78747,08/11/2017,94,"2510 ONION CREEK PKWY
AUSTIN, TX 78747
(30.136397, -97.790074)",2801810,Routine Inspection
